id,name,description,school_level,grade_level,semester,chapter_id,chapter_main,chapter_sub,chapter_subsub,achievement_id,achievement_name,skill_id,section
844,이항분포,"1. 1회의 시행에서 어떤 사건 A가 일어날 확률이 p, 일어나지 않을 확률이 $q(=1-p)$일 때, n 회의 독립시행에서 사건 A가 일어나는 횟수를 확률변수 X라 하자. 이때 X가 가질 수 있는 값은 0, 1, 2, $\cdots$, n이고, X의 확률질량함수는 $P(X=x)=\begin{cases}{_nC_0q^n(x=0)} \\ {_nC_xp^xq^{n-x}(x=1,2,3,\cdots,n-1)} \\ {_nC_np^n(x=n)}\end{cases}$이다. 또, X의 확률분포를 표로 나타내면 다음과 같다. 위의 표에서 각 확률은 $(q+p)^n$을 이항정리에 의하여 전개한 다음 식의 우변의 각 항과 같다. $(q+p)^n=_nC_0q^n+_nC_1p^1q^{n-1}+_nC_2p^2q^{n-2}+\cdots+_nC_np^n$이와 같은 확률변수 X의 확률분포를 이항분포라 하고, 기호로 $B(n,p)$와 같이 나타내며 확률변수는 X는 이항분포 \n$B(n,p)$를 따른다고 한다.\n(1) $B(n,p)$의 B는 이항분포를 뜻하는 Binomial distribution의 첫 글자이다.\n(2) $_nC_xp^xq^{n-x}$에서 $_nC_x$는 n 회의 시행에서 사건 A가 x 회 일어나는 경우의 수이며 $p^xq^{n-x}$은 각 경우의 확률이다.\n(3) $q+p=1$이므로 $C_0q^n+_nC_1p^1q^{n-1}+_nC_2p^2q^{n-2}+\cdots+_nC_np^n=1$이다.",고등,확통,전체,634,통계,확률분포,이항분포,309,"이항분포의 뜻을 알고, 평균과 표준편차를 구할 수 있다.",1513,"['자료, 가능성, 확률과 통계']"
986,"이항분포의 평균, 분산, 표준편차","확률변수 X가 이항분포 $B(n,p)$를 따를 때, (단, $q=1-p$)\n(1) 평균 : $E(X)=np$\n(2) 분산 : $V(X)=npq$\n(3) 표준편차 : $\sigma(X)=\sqrt[]{npq}$",고등,확통,전체,634,통계,확률분포,이항분포,309,"이항분포의 뜻을 알고, 평균과 표준편차를 구할 수 있다.",1515,"['자료, 가능성, 확률과 통계']"
987,큰수의 법칙,"어떤 시행에서 사건 A가 일어날 수학적 확률이 p 일 때, n 회의 독립시행에서 사건 A가 일어나는 횟수를 확률변수 X라 하면 임의의 양수 h에 대하여 n이 커짐에 따라 확률 $P(\vert\frac{X}{n}-p\vert<h)$는 점점 1에 가까워진다. 이것을 큰 수의 법칙이라 한다.",고등,확통,전체,634,통계,확률분포,이항분포,309,"이항분포의 뜻을 알고, 평균과 표준편차를 구할 수 있다.",1514,"['자료, 가능성, 확률과 통계']"
988,연속확률변수와 확률밀도함수,"연속확률변수 : 어떤 범위에 속하는 모든 실수의 값을 가지는 확률변수\n\n확률밀도함수 : $\alpha\le X\le\beta$에서 모든 실수의 값을 가지는 연속확률변수 $X$에 대하여 $\alpha\le x\le\beta$에서 정의된 함수 $f(x)$가 다음 세 가지 성질을 모두 만족시킬 때, 함수 $f(x)$를 확률변수 $X$의 확률밀도함수라 한다.\n\n1) $f(x)\ge0$\n2) $y=f(x)$의 그래프와 $x$축 및 두 직선 $x=\alpha$, $x=\beta$로 둘러싸인 도형의 넓이는 1이다.\n3) $P(a\le X\le b)$는 $y=f(x)$의 그래프와 $x$축 및 두 직선 $x=a, x=b$로 둘러싸인 도형의 넓이와 같다. (단, $\alpha\le a\le b\le\beta$)\n\nRemark) 연속확률변수 연속확률변수 : 어떤 범위에 속하는 모든 실수의 값을 가지는 확률변수\n\n확률밀도함수 : $\alpha\le X\le\beta$에서 모든 실수의 값을 가지는 연속확률변수 $X$에 대하여 $\alpha\le x\le\beta$에서 정의된 함수 $f(x)$가 다음 세 가지 성질을 모두 만족시킬 때, 함수 $f(x)$를 확률변수 $X$의 확률밀도함수라 한다.\n\n1) $f(x)\ge0$\n2) $y=f(x)$의 그래프와 $x$축 및 두 직선 $x=\alpha$, $x=\beta$로 둘러싸인 도형의 넓이는 1이다.\n3) $P(a\le X\le b)$는 $y=f(x)$의 그래프와 $x$축 및 두 직선 $x=a, x=b$로 둘러싸인 도형의 넓이와 같다. (단, $\alpha\le a\le b\le\beta$)\n\nRemark) 연속확률변수 $X$에서 $P(X=x)=0$이므로 다음이 성립한다.\n$P(a\le X\le b)$=$P(a\le X< b)$=$P(a<X\le b)$=$P(a<X<b)$",고등,확통,전체,635,통계,확률분포,연속확률변수와 확률분포,307,확률변수와 확률분포의 뜻을 알 수 있다.,1507,"['자료, 가능성, 확률과 통계']"
1015,표준정규분포,"(1)평균이 0이고 분산이 1인 정규분포를 표준정규분포라 하고, 기호로 $N(0,1)$과 같이 나타낸다.\n(2) 확률변수 Z가 표준정규분포를 따르면 Z의 확률밀도함수는 $f(z)=\frac{1}{\sqrt[]{2\pi}}\exponentialE^{-\frac{z^2}{2^{}}}$ (z는 모든 실수)\n이다. 이때 확률변수 Z가 0 이상 a 이하의 값을 가질 확률 $P(0\leq Z\leq a)$는 오른쪽 그리에서 색칠한 도형의 넓이와 같고, 그 값은 표준정규분포표에 주어져 있다.\n(3) $f(x)=\frac{1}{\sqrt[]{2\pi\sigma}}\exponentialE^{-\frac{(x-m)^2}{2\sigma^2^{}}}$에서 m=0, $\sigma$=1을 대입하고 x 대신 z를 사용하면 $f(z)=\frac{1}{\sqrt[]{2\pi}}\exponentialE^{-\frac{z^2}{2^{}}}$이다.",고등,확통,전체,636,통계,확률분포,정규분포,310,"정규분포의 뜻을 알고, 그 성질을 이해할 수 있다.",1520,"['자료, 가능성, 확률과 통계']"
1016,표준정규분포표를 이용하여 확률을 구하는 방법,"표준정규분포 N(0,1)을 따르는 확률변수 Z의 확률밀도함수 $f(z)$의 그래프는 직선 $z=0$에 대하여 대칭이므로 다음과 같이 확률을 구할 수 있다. (단, $0<a<b$)\n(1) $P(Z\geq0)=P(Z\leq0)=0.5$\n(2) $P(0\leq Z\leq a)=P(-a\leqq Z\leq0)$\n(3) $P(Z\geq a)=P(Z\geq0)-P(0\leq Z\leq a)=0.5-P(0\leq Z\leq a)$\n(4)  $P(Z\leq a)=P(Z\leq0)+P(0\leq Z\leq a)=0.5+P(0\leq Z\leq a)$\n(5) $P(a\leq Z\leq b)=P(0\leq Z\leq b)-P(0\leq Z\leq a)$\n(6) $P(-a\leq Z\leq b)=P(-a\leq Z\leq0)+P(0\leq Z\leq b)=P(0\leq Z\leq a)+P(0\leq Z\leq b)$",고등,확통,전체,636,통계,확률분포,정규분포,310,"정규분포의 뜻을 알고, 그 성질을 이해할 수 있다.",1519,"['자료, 가능성, 확률과 통계']"
7552,정규분포의 표준화,"확률변수 $X$가 정규분포 $N(m,\sigma^2)$을 따를 때, 확률변수 $Z=\frac{X-m}{\sigma}$은 표준정규분포 $N(0,1)$을 따른다.\n이와같이 정규분포 $N(m,\sigma^2)$을 따르는 확률변수 $X$를 표준정규분포 $N(0,1)$을 따르는 확률변수 $Z$로 바꾸는 것을 표준화라 한다.\n$P(a\le X\le b)=P(\frac{a-m}{\sigma}\le Z\le\frac{b-m}{\sigma})$",고등,확통,전체,636,통계,확률분포,정규분포,310,"정규분포의 뜻을 알고, 그 성질을 이해할 수 있다.",1517,"['자료, 가능성, 확률과 통계']"
7553,이항분포와 정규분포의 관계,"1. 확률변수 X가 이항분포 $B(n,p)$를 따를 때, n이 충분히 크면 X는 근사적으로 정규분포 $N(np,npq)$를 따른다. (단, $q=1-p$)\n2. n이 충분히 크다는 것은 일반적으로 $np\geq5$이고 $nq\geq5$일 때를 뜻한다.",고등,확통,전체,636,통계,확률분포,정규분포,310,"정규분포의 뜻을 알고, 그 성질을 이해할 수 있다.",1518,"['자료, 가능성, 확률과 통계']"
7518,정규분포,"(1) 실수 전체의 집합에서 정의된 연속확률변수 X의 확률밀도함수 $f(x)$가 $f(x)=\frac{1}{\sqrt[]{2\pi\sigma}}\exponentialE^{-\frac{(x-m)^2}{2\sigma^2}}$ (x는 모든 실수) 일 때, X의 확률분포를 정규분포라 하고 확률밀도함수 $f(x)$의 그래프를 정규분포곡선이라 한다. 여기서 m과 $\sigma(\sigma>0)$는 각각 연속확률변수 X의 평균과 표준편차를 나타내는 상수이고, e는 그 값이$2.71828\cdots$인 무리수이다.\n(2) 평균이 m, 표준편차가$\sigma$인 정규분포를 기호로 $N(m,\sigma^2)$과 같이 나타내고,  연속확률변수 X는 정규분포 $N(m,\sigma^2)$을 따른다고 한다.\n(3) $N(m,\sigma^2)$에서 N은 정규분포를 뜻하는 Normal distribution의 첫 글자이다.\n(4) $확률변수\begin{cases}{이산확률변수 - 확률질량함수, 이항분포B(n,p)} \\ {연속확률변수 - 확률밀도함수, 정규분포$N(m,\sigma^2)$ }\end{cases}$",고등,확통,전체,636,통계,확률분포,정규분포,310,"정규분포의 뜻을 알고, 그 성질을 이해할 수 있다.",1516,"['자료, 가능성, 확률과 통계']"
1014,정규분포 곡선의 성질,"정규분포 $N(m,\sigma^2)$을 따르는 확률변수 $X$의 정규분포 곡선은 다음과 같은 성질을 갖는다.\n1) 직선 $x=m$에 대하여 대칭이고, $x$축이 점근선인 종 모양의 곡선이다.\n2) 곡선과 $x$축 사이의 넓이는 1이다.\n3) $\sigma$의 값이 일정할 때, $m$의 값이 달라지면 대칭축의 위치는 바뀌지만 곡선의 모양은 변하지 않는다.\n4) $m$의 값이 일정할 때, $\sigma$의 값이 클수록 가운데 부분의 높이는 낮아지고 옆으로 퍼진 모양이 된다.\n5) $x=m$일 때, 최댓값 $\frac{1}{\sqrt[]{2\pi\sigma}}$을 갖는다.\n",고등,확통,전체,636,통계,확률분포,정규분포,310,"정규분포의 뜻을 알고, 그 성질을 이해할 수 있다.",1521,"['자료, 가능성, 확률과 통계']"
7557,표본평균의 분포,"모평균이 $m$, 모표준편차가 $\sigma$인 모집단에서 임의추출한 크기가 $n$인 표본의 표본평균 \bar{X}에 대하여 다음이 성립한다.\n1) 모집단이 정규분포를 따르면 $n$의 크기에 관계없이 표본평균 $\bar{X}$는 정규분포 $N(m,\frac{\sigma^2}{n})$을 따른다.\n2) 모집단이 정규분포를 따르지 않아도 $n$이 충분히 크면 표본평균 $\bar{X}$는 근사적으로 정규분포 $N(m,\frac{\sigma^2}{n})$을 따른다.\n\nRemark) 보통 $n\ge30$이면 충분히 큰 표본으로 간주한다.",고등,확통,전체,637,통계,통계적 추정,모집단과 표본,312,표본평균과 모평균의 관계를 이해하고 설명할 수 있다.,1525,"['자료, 가능성, 확률과 통계']"
7554,모집단과 표본,"모집단과 전수조사\n통계 조사에서 조사하고자 하는 대상 전체를 모집단이라 하고, 모집단 전체를 조사하는 것을 전수조사라 한다.\n\n표본과 표본조사\n모집단에서 뽑은 일부분을 표본이라 하고, 표본을 뽑아 조사하는 것을 표본조사라 한다. 또 표본조사에서 뽑은 표본의 개수를 표본의 크기라 한다.\n\n추출\n모집단에 속하는 각 대상이 같은 확률로 추출되도록 표본을 추출하는 방법을 임의추출이라 한다. 또 한개의 자료를 뽑은 후 되돌려 놓고 다시 뽑는 것을 복원추출, 되돌려 놓지 않고 뽑는 것을 비복원추출이라 한다.\nRemark)\n1) 모집단에서 표본을 뽑는 것을 추출이라 한다.\n2) 특별한 말이 없으면 임의추출은 복원추출로 간주한다.\n3) 모집단의 크기가 표본의 크기에 비해 매우 큰 경우에는 비복원추출도 복원추출로 볼 수 있다.",고등,확통,전체,637,통계,통계적 추정,모집단과 표본,311,모집단과 표본의 뜻을 알고 표본추출의 원리를 이해할 수 있다.,1523,"['자료, 가능성, 확률과 통계']"
7555,모평균과 표본평균,"모평균, 모분산, 모표준편차\n모집단에서 조사하고자 하는 특성을 나타내는 확률변수를 $X$라 할 때, $X$의 평균, 분산, 표준편차를 각각 모평균, 모분산, 모표준편차라 한다.\n기호)\n모평균 : $m$\n모분산 : $\sigma^2$\n모표준편차 : $\sigma$\n\n표본평균, 표본분산, 표본표준편차\n모집단에서 임의추출한 크기가 $n$인 표본을 $X_1,X_2,\cdots,X_n$이라 하면\n표본평균 : $\bar{X}$\n표본분산 : $S^2$\n표본표준편차 : $S$\n이고, 다음과 같이 정의한다.\n1) $\bar{X}=\frac{1}{n}(X_1,X_2,\cdots,X_n)$\n2) $S^2=\frac{1}{n-1}\lbrace(X_1-\bar{X})^2+(X_1-\bar{X})^2+\cdots+(X_n-\bar{X})^2\rbrace$\n3) $S=\sqrt[]{S^2}$\n\nRemark) 표본평균을 정의할 때와 달리 표본분산의 정의에서 $n-1$로 나누는 것은 표본분산과 모분산의 차이를 줄이기 위함이다.",고등,확통,전체,637,통계,통계적 추정,모집단과 표본,311,모집단과 표본의 뜻을 알고 표본추출의 원리를 이해할 수 있다.,1522,"['자료, 가능성, 확률과 통계']"
7556,"표본평균의 평균, 분산 표준편차","모평균이 $m$이고, 모표준편차가 $\sigma$인 모집단에서 임의추출한 크기가 $n$인 표본의 표본평균 $\bar{X}$에 대하여 $\bar{X}$의 평균, 분산, 표준편차는 다음과 같다.\n평균 : $E(\bar{X})=m$\n분산 : $V(\bar{X})=\frac{\sigma^2}{n}$\n표준편차 : $\sigma(\bar{X})=\frac{\sigma}{\sqrt[]{n}}$",고등,확통,전체,637,통계,통계적 추정,모집단과 표본,312,표본평균과 모평균의 관계를 이해하고 설명할 수 있다.,1524,"['자료, 가능성, 확률과 통계']"
7558,모평균의 추정,"추정\n표본을 조사해 얻은 정보를 이용하여 모평균, 모표준편차와 같이 모집단의 특성을 나타내는 값을 추측하는 것을 추정이라 한다.\n\n모평균에 대한 신뢰구간\n정규분포 $N(m,\sigma^2)$을 따르는 모집단에서 임의추출한 크기가 $n$인 표본의 표본평균 $\bar{X}$의 값이 $\bar{x}$일 때, 신뢰도에 따른 모평균 $m$에 대한 신뢰구간은 다음과 같다.\n1) 신뢰도 95%의 신뢰구간\n$\bar{x}-1.96\frac{\sigma}{\sqrt[]{n}}\le m\le\bar{x}+1.96\frac{\sigma}{\sqrt[]{n}}$\n2) 신뢰도 99%의 신뢰구간\n$\bar{x}-2.58\frac{\sigma}{\sqrt[]{n}}\le m\le\bar{x}+2.58\frac{\sigma}{\sqrt[]{n}}$\n\nRemark)\n$P(-k\le Z\le k)=\frac{\alpha}{100}$일 때, 모평균 $m$에 대한 신뢰도 $\alpha$%의 신뢰구간 : $\bar{x}-k\frac{\sigma}{\sqrt[]{n}}\le m\le\bar{x}+k\frac{\sigma}{\sqrt[]{n}}$\n표본의 크기 $n$이 충분히 크면 표본표준편차 $S$의 값 $s$는 모표준편차 $\sigma$와 큰 차이가 없음이 알려져 있다. 따라서 정규분포를 따르는 모집단에서 모표준편차를 모르는 경우에 $\sigma$대신 $s$를 이용하여 모평균에 대한 신뢰구간을 구할 수도 있다.",고등,확통,전체,638,통계,통계적 추정,모평균의 추정,313,"모평균을 추정하고, 그 결과를 해석할 수 있다.",1526,"['자료, 가능성, 확률과 통계']"
7580,모평균에 대한 신뢰구간의 길이,"정규분포 $N(m,\sigma^2)$을 따르는 모집단에서 크기가 $n$인 표본을 임의추출할 때, 모평균 $m$에 대한 신뢰구간의 길이는 다음과 같다.\n1) 신뢰도 95%의 신뢰구간의 길이 : $2\times1.96\frac{\sigma}{\sqrt[]{n}}$\n2) 신뢰도 99%의 신뢰구간의 길이 : $2\times2.58\frac{\sigma}{\sqrt[]{n}}$\n\nRemark)\n1) 표본의 크기가 일정할 때, 신뢰도가 높아지면 신뢰구간의 길이는 길어진다.\n2) 신뢰도가 일정할 때, 표본의 크기가 커지면 신뢰구간의 길이는 짧아진다.",고등,확통,전체,638,통계,통계적 추정,모평균의 추정,313,"모평균을 추정하고, 그 결과를 해석할 수 있다.",1527,"['자료, 가능성, 확률과 통계']"
77,수열의 수렴,"수열 $\lbrace a_n\rbrace$에서 $n$이 한없이 커질 때, 일반항 $\lbrace a_n\rbrace$의 값이 일정한 값 $\alpha$에 한없이 가까워지면 수열 $\lbrace a_n\rbrace$은 $\alpha$에 수렴한다고 한다.\n이때  $\alpha$를 수열 $\lbrace a_n\rbrace$의 극한값 또는 극한이라 하며, 기호로 다음과 같이 나타낸다.\n$\lim ^{}_{n\to\infty}a_n=\alpha$ 또는 $n\to\infty$일 때 $a^n\to\alpha$",고등,미적,전체,639,수열의 극한,수열의극한,수열의 극한,350,"수열의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1712,['수열']
3001,수열의 발산,"수열 $\lbrace a_n\rbrace$이 수렴하지 않을 때, 수열  $\lbrace a_n\rbrace$은 발산한다고 한다.\n(1) 양의 무한대로 발산: 수열  $\lbrace a_n\rbrace$에서 $n$이 한없이 커질 때, 일반항  $a_n$의 값이 한없이 커지면 수열  $\lbrace a_n\rbrace$은 양의 무한대로 발산한다고 하며, 기호로 다음과 같이 나타낸다.\n$\lim ^{}_{n\to\infty}a_n=\infty$ 또는 $n\to\infty$일 때 $a^n\to\infty$\n(2) 음의 무한대로 발산: 수열 $\lbrace a_n\rbrace$에서 $n$이 한없이 커질 때, 일반항 $a_n$의 값이 음수이면서 그 절댓값이 한없이 커지면 수열 $\lbrace a_n\rbrace$은 음의 무한대로 발산한다고 하며, 기호로 다음과 같이 나타낸다,\n$\lim ^{}_{n\to\infty}a_n=\-infty$ 또는 $n\to\infty$일 때 $a^n\to\-infty$\n(3) 진동: 수렴하지도 않고 양의 무한대나 음의 무한대로 발산하지도 않는 경우",고등,미적,전체,639,수열의 극한,수열의극한,수열의 극한,350,"수열의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1713,['수열']
3144,수열의 극한에 대한 기본 성질,"두 수열 $\lbrace a_n\rbrace$,  $\lbrace b_n\rbrace$이 수렴하고 $\lim ^{}_{n\to\infty}a_n=\alpha$, $\lim ^{}_{n\to\infty}b_n=\beta$ ($\alpha$, $\beta$는 실수)일 때 \n(1) $\lim _{n\to\infty}ca_n=c\lim _{n\to\infty}a_n=c\alpha$ (단, $c는 상수)\n(2) $\lim _{n\to\infty}(a_n_{}^{}+b_n)=\lim _{n\to\infty}a_n+\lim _{n\to\infty}b_n=\alpha+\beta$\n(3) $\lim _{n\to\infty}(a_n_{}^{}-b_n)=\lim _{n\to\infty}a_n-\lim _{n\to\infty}b_n=\alpha-\beta$\n(4) $\lim _{n\to\infty}a_n_{}^{}b_n=\lim _{n\to\infty}a_n\times\lim _{n\to\infty}b_n=\alpha\beta$\n(5) $\lim _{n\to\infty}\frac{a^{}_n}{b_n}=\frac{\lim_{n\to\infty}a_n}{\lim_{n\to\infty}b_n}=\frac{\alpha}{\beta}$ (단, $b_n\ne0$, $\beta\ne0$)",고등,미적,전체,640,수열의 극한,수열의극한,수열의 극한에 대한 기본 성질,351,"수열의 극한에 대한 기본 성질을 이해하고, 이를 이용하여 극한값을 구할 수 있다.",1714,['수열']
3160,수열의 극한값의 계산,"(1) $\frac{\infty}{\infty}$ 꼴의 극한\n=> 분모의 최고차항으로 분모, 분자를 각각 나눈다. ($\sqrt{\placeholder{}}$의 유$\cdot$무에 관계없이)\n(2) $\infty-\infty$ 꼴의 극한\n? $\sqrt{\placeholder{}}$가 있을 때: $\sqrt{\placeholder{}}$가 있는 쪽을 유리화한다.\n? $\sqrt{\placeholder{}}$가 없는 다항식일 때: 최고차항으로 묶어서 $\infty\times(상수)$의 꼴로 변형한다.",고등,미적,전체,640,수열의 극한,수열의극한,수열의 극한에 대한 기본 성질,351,"수열의 극한에 대한 기본 성질을 이해하고, 이를 이용하여 극한값을 구할 수 있다.",1715,['수열']
3161,수열의 극한의 대소 관계,"수렴하는 두 수열 $\lbrace a_n\rbrace$, $\lbrace b_n\rbrace$에 대하여 $\lim _{n\to\infty}a_n=\alpha$, $\lim _{n\to\infty}b_n=\beta$ ($\alpha$, $\beta$는 실수) 일 때\n(1) 모든 자연수 $n$에 대하여 $a_n\leq b_n$이면 $\alpha_{}\leq\beta$이다.\n(2) 수열 $\lbrace c_n\rbrace$이 모든 자연수 $n$에 대하여 $a_n\leq c_n\leq b_n_{}_{}$이고 $\alpha_{}=\beta$이면 수열 $\lbrace c_n\rbrace$은 수렴하고\n$\lim _{n\to\infty}c_n=\alpha$",고등,미적,전체,640,수열의 극한,수열의극한,수열의 극한에 대한 기본 성질,351,"수열의 극한에 대한 기본 성질을 이해하고, 이를 이용하여 극한값을 구할 수 있다.",1716,['수열']
3167,등비수열의 수렴과 발산,"등비수열 $\{r^n\}$은 다음과 같이 공비 $r$의 값의 범위에 따라 수렴 또는 발산한다.\n(1) $r>1$일 때, $\lim _{n\to\infty}r^n=\infty$ : 양의 무한대로 발산\n(2) $r=1$일 때, $\lim _{n\to\infty}r^n=1$ : 1에 수렴\n(3) $-1<r<1$일 때, $\lim _{n\to\infty}r^n=0$ : 0에 수렴\n(4) $r\le-1$일 때, $\lim _{n\to\infty}r^n$은 진동 : 발산",고등,미적,전체,641,수열의 극한,수열의극한,등비수열의 극한,352,등비수열의 극한값을 구할 수 있다.,1718,['수열']
3179,등비수열의 수렴조건,(1) 등비수열 $\{r^n\}$이 수렴하기 위한 조건은 $-1<r\le1$\n(2) 등비수열 $\{ar^{n-1}\}$이 수렴하기 위한 조건은 $a=0$ 또는 $-1<r\le1$,고등,미적,전체,641,수열의 극한,수열의극한,등비수열의 극한,352,등비수열의 극한값을 구할 수 있다.,1719,['수열']
3536,귀납적으로 정의된 수열의 극한에서 일반항 이용하기,"$a_1=1,a_{n+1}=\frac{2}{3}a_n+1(n=1,2,3,\cdot\cdot\cdot)$로 정의된 수열 $\{a_n\}$에 대하여 $\lim _{n\to\infty}a_n$의 값을 일반항을 이용해보자\n$a_{n+1}=\frac{2}{3}a_n+1$을 $a_{n+1}-\alpha=\frac{2}{3}(a_n-\alpha)_{}$로 놓으면 $a_{n+1}=\frac{2}{3}a_n+\frac{1}{3}\alpha$이다. 여기서 $\frac{1}{3}\alpha=1$이므로 $\alpha=3$ 그러므로$a_{n+1}-3=\frac{2}{3}(a_n-3)$ 따라서 수열 $\{a_n-3\}$은 첫째항이 $a_1-3=1-3=-2$, 공비가 $\frac{2}{3}$인 등비수열이므로 $a_n-3=-2\cdot(\frac{2}{3})^{n-1}$ 따라서 $a_n=3-2\cdot(\frac{2}{3})^{n-1}$ 이때 $\lim _{n\to\infty}(\frac{2}{3})^{n-1}=0$이므로 $\lim _{n\to\infty}a_n=\lim _{n\to\infty}\{3-2\cdot(\frac{2}{3})^{n-1}\}=3-2\cdot0=3$",고등,미적,전체,641,수열의 극한,수열의극한,등비수열의 극한,352,등비수열의 극한값을 구할 수 있다.,1720,['수열']
3537,귀납적으로 정의된 수열의 극한에서 수열의 극한에 대한 기본 성질 이용하기,"$a_{n+1}=pa_n+q$에서 $-1<p<1$이면 수열 $\{a_n\}$은 수렴한다. 따라서 $a_{n+1}=\frac{2}{3}a_n+1$에서 $-1<\frac{2}{3}<1$이므로 수열 $\{a_n\}$은 수렴한다. $a_{n+1}=\frac{2}{3}a_n+1$에서 $\lim _{n\to\infty}a_{n+1}=\lim _{n\to\infty}(\frac{2}{3}a_n+1)$ 따라서, $\lim _{n\to\infty}a_{n+1}=\frac{2}{3}\lim _{n\to\infty}a_n+1$ 이때 $\lim _{n\to\infty}a_n=\alpha$로 놓으면 $\lim _{n\to\infty}a_{n+1}=\lim _{n\to\infty}a_n=\alpha$이므로 $\alpha=\frac{2}{3}\alpha+1,\frac{1}{3}\alpha=1$ 따라서 $\alpha=3$ 그러므로 $\lim _{n\to\infty}a_n=3$",고등,미적,전체,641,수열의 극한,수열의극한,등비수열의 극한,352,등비수열의 극한값을 구할 수 있다.,1721,['수열']
3225,급수,"수열 $\lbrace a_n\rbrace$의 각 항을 차례로 덧셈 기호 $+$를 사용하여 연결한 식\n$a_1+a_2+a_3+\cdots+a_n+\cdots$을 급수라 하고, 이것을 기호 $\sum ^{}_{}$을 사용하여 다음과 같이 나타낸다.\n$a_1+a_2+a_3+\cdots+a_n+\cdots=\sum ^{\infty}_{n\mathop=1}a_n$",고등,미적,전체,642,수열의 극한,급수,급수,353,"급수의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1724,['수열']
3226,부분합,"급수 $\sum ^{\infty}_{n\mathop=1}a_n$에서 첫째항부터 제$n$항까지의 합 $S_n$, 즉 \n$S_n=a_1+a_2+a_3+\cdots+a_n=\sum ^n_{k\mathop=1}a_k$를 이 급수의 제$n$항까지의 부분합이라 한다.",고등,미적,전체,642,수열의 극한,급수,급수,353,"급수의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1723,['수열']
3230,급수의 수렴,"급수 $\sum ^{\infty}_{n\mathop=1}a_n$의 부분합으로 이루어진 수열 $\lbrace S_n\rbrace$이 일정한 값 $S$에 수렴할 때, 즉 $\lim _{n\to\infty}S_n=\lim _{n\to\infty}\sum ^n_{k\mathop=1}a_k=S$일 때, 이 급수는 S에 수렴한다고 한다. 이때 $S$를 급수의 합이라 하고, 다음과 같이 나타낸다.\n$a_1+a_2+a_3+\cdots+a_n+\cdots=S$ 또는 $\sum ^{\infty}_{n\mathop=1}a_n=S$",고등,미적,전체,642,수열의 극한,급수,급수,353,"급수의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1726,['수열']
3243,급수의 발산,"급수 $\sum ^{\infty}_{n\mathop=1}a_n$의 부분합으로 이루어진 수열 $\{S_n\}$이 발산할 때, 급수 $\sum ^{\infty}_{n\mathop=1}a_n$은 발산한다고 한다.",고등,미적,전체,642,수열의 극한,급수,급수,353,"급수의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1722,['수열']
3543,항의 부호가 교대로 바뀌는 급수,"$1-1+1-1+1-1+\cdot\cdot\cdot$과 같이 양의 항과 음의 항이 번갈아 나타나는 급수는 홀수 번째 항까지의 부분합 $S_{2n-1}$과 짝수 번째 항까지의 부분합$S_{2n}$의 극한값을 비교하여 다음과 같이 수렴, 발산을 조사한다.\n1. $\lim _{n\to\infty}S_{2n-1}=\lim _{n\to\infty}S_{2n}=\alpha$($\alpha$는 실수)이면 급수는 $\alpha$에 수렴하고, 그 합은 $\alpha$이다.\n2. $\lim _{n\to\infty}S_{2n-1}e\lim _{n\to\infty}S_{2n}$이면 급수는 발산하고, 그 합은 없다.",고등,미적,전체,642,수열의 극한,급수,급수,353,"급수의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1727,['수열']
4576,급수의 수열의 극한값 사이의 관계,"급수 $\sum ^{\infty}_{n\mathop=1}a_n$의 수렴, 발산과 수열 $\{a_n\}$의 극한값 $\lim _{n\to\infty}a_n$ 사이에는 다음과 같은 관계가 성립한다.\n1. 급수 $\sum ^{\infty}_{n\mathop=1}a_n$이 수렴하면 $\lim _{n\to\infty}a_n=0$이다.\n2. $\lim _{n\to\infty}a_ne0$이면 급수 $\sum ^{\infty}_{n\mathop=1}a_n$은 발산한다.",고등,미적,전체,642,수열의 극한,급수,급수,353,"급수의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1728,['수열']
6888,급수의 성질,"두 급수 $\sum ^{\infty}_{n\mathop=1}a_n$, $\sum ^{\infty}_{n\mathop=1}b_n$이 수렴하고, 그 합을 각각 $S$, $T$라 할 때,\n(1) $\sum ^{\infty}_{n\mathop=1}ca_n=c\sum ^{\infty}_{n\mathop=1}a_n=cS$\n(2) $\sum ^{\infty}_{n\mathop=1}(a_n+b_n)=\sum ^{\infty}_{n\mathop{=}1}a_n+\sum ^{\infty}_{n\mathop{=}1}_{}b_n=S+T$\n(3) $\sum ^{\infty}_{n\mathop=1}(a_n-b_n)=\sum ^{\infty}_{n\mathop{=}1}a_n-\sum ^{\infty}_{n\mathop{=}1}_{}b_n=S-T$",고등,미적,전체,642,수열의 극한,급수,급수,353,"급수의 수렴, 발산의 뜻을 알고, 이를 판별할 수 있다.",1725,['수열']
